pregunta,tag,categoria,respuesta,__expected
¿Cuántas veces comes en el día?,rutina,EXCELENTE,"Como cuatro veces: Desayuno fuerte para empezar el día, almuerzo, algo ligero por la tarde y cena.",fn:output.includes('EXCELENTE')
¿Cuántas veces comes en el día?,rutina,EXCELENTE,"Normalmente como tres veces: un desayuno completo, un almuerzo con vegetales y proteínas, y una cena ligera.",fn:output.includes('EXCELENTE')
¿Cuántas veces comes en el día?,rutina,EXCELENTE,"Tomo cinco comidas: desayuno, almuerzo, y cena, más dos snacks saludables entre comidas para no tener hambre.",fn:output.includes('EXCELENTE')
¿Cuántas veces comes en el día?,rutina,ACEPTABLE,Tres veces al día.,fn:output.includes('ACEPTABLE')
¿Cuántas veces comes en el día?,rutina,ACEPTABLE,"Cuatro veces, incluyendo snacks.",fn:output.includes('ACEPTABLE')
¿Cuántas veces comes en el día?,rutina,ACEPTABLE,"Cinco veces, con snacks.",fn:output.includes('ACEPTABLE')
¿Cuántas veces comes en el día?,rutina,ACEPTABLE,"Solo desayuno, almuerzo y cena.",fn:output.includes('ACEPTABLE')
¿Cuántas veces comes en el día?,rutina,INCORRECTA,"Me gusta comer milanesas con papas fritas. Mi abuelo siempre nos cocina cuando vamos a visitarlo. Mamá dice que hace mal, pero a nosotros nos encanta.",fn:output.includes('INCORRECTA')
¿Cuántas veces comes en el día?,rutina,INCORRECTA,Tengo diez años de edad.,fn:output.includes('INCORRECTA')
¿Cuántas veces comes en el día?,rutina,INCORRECTA,Prefiero comer pizza.,fn:output.includes('INCORRECTA')
¿Cuántas veces comes en el día?,rutina,INCORRECTA,Duermo ocho horas diarias.,fn:output.includes('INCORRECTA')
¿Cuántas veces comes en el día?,rutina,EXCELENTE,"Como 5 veces al día: desayuno a las 7 a.m., tentempié a las 10 a.m., almuerzo a las 12:30 p.m., merienda a las 4 p.m. y cena a las 7 p.m.",fn:output.includes('EXCELENTE')
¿Cuántas veces comes en el día?,rutina,EXCELENTE,"Normalmente, como 3 veces principales y 2 snacks. Desayuno antes de ir a la escuela, almuerzo en la escuela, como fruta a las 4 y ceno a las 8.",fn:output.includes('EXCELENTE')
¿Cuántas veces comes en el día?,rutina,EXCELENTE,"Tomo un desayuno fuerte a las 8 a.m., almuerzo a la 1 p.m., y ceno a las 7 p.m., con una fruta a veces a las 4 p.m.",fn:output.includes('EXCELENTE')
¿Cuántas veces comes en el día?,rutina,EXCELENTE,"Desayuno antes de salir de casa, almuerzo en la cafetería de la escuela y ceno con mi familia. A veces, como algo ligero después de la escuela.",fn:output.includes('EXCELENTE')
¿Cuántas veces comes en el día?,rutina,ACEPTABLE,Como tres veces al día.,fn:output.includes('ACEPTABLE')
¿Cuántas veces comes en el día?,rutina,ACEPTABLE,"Desayuno, almuerzo y cena. Nada más.",fn:output.includes('ACEPTABLE')
¿Cuántas veces comes en el día?,rutina,ACEPTABLE,"4 veces al día, incluyendo snacks.",fn:output.includes('ACEPTABLE')
¿Cuántas veces comes en el día?,rutina,ACEPTABLE,"Normalmente, 3 comidas principales.",fn:output.includes('ACEPTABLE')
¿Cuántas veces comes en el día?,rutina,INCORRECTA,Me gusta leer libros de ciencia ficción y escuchar música. Cuando vienen amigos a casa jugamos karaoke y cantamos juntos nuestras canciones favoritas.,fn:output.includes('INCORRECTA')
¿Cuántas veces comes en el día?,rutina,INCORRECTA,Prefiero los gatos a los perros.,fn:output.includes('INCORRECTA')
¿Cuántas veces comes en el día?,rutina,INCORRECTA,"Lo más leo son historietas y cómics. Además me gusta mucho dibujar, entonces creo personajes. Cuando sea grande quiero hacer películas animadas.",fn:output.includes('INCORRECTA')
¿Cuántas veces comes en el día?,rutina,INCORRECTA,"Estudio matemáticas, inglés y ciencias.",fn:output.includes('INCORRECTA')
¿Cómo es tu rutina diaria durante la semana?,rutina,EXCELENTE,"Me despierto a las 7, desayuno, voy a la escuela, hago deporte, estudio y duermo.",fn:output.includes('EXCELENTE')
¿Cómo es tu rutina diaria durante la semana?,rutina,EXCELENTE,"Primero despierto y desayuno, luego estudio en la escuela hasta las 3, juego y hago la tarea.",fn:output.includes('EXCELENTE')
¿Cómo es tu rutina diaria durante la semana?,rutina,EXCELENTE,"Mi día comienza a las 7:00 a.m., desayuno, me voy a clase, juego al fútbol y estudio.",fn:output.includes('EXCELENTE')
¿Cómo es tu rutina diaria durante la semana?,rutina,EXCELENTE,"Despierto temprano, como algo, voy al colegio, después hago la tarea y juego con mi hermano.",fn:output.includes('EXCELENTE')
¿Cómo es tu rutina diaria durante la semana?,rutina,ACEPTABLE,"Despierto, desayuno, colegio, tarea, ceno y duermo.",fn:output.includes('ACEPTABLE')
¿Cómo es tu rutina diaria durante la semana?,rutina,ACEPTABLE,"Levanto, estudio, almuerzo, juego un poco, hago tarea.",fn:output.includes('ACEPTABLE')
¿Cómo es tu rutina diaria durante la semana?,rutina,ACEPTABLE,"Me levanto, voy a la escuela, vuelvo y juego.",fn:output.includes('ACEPTABLE')
¿Cómo es tu rutina diaria durante la semana?,rutina,ACEPTABLE,"Despertar, ir a clase, hacer deporte, dormir.",fn:output.includes('ACEPTABLE')
¿Cómo es tu rutina diaria durante la semana?,rutina,INCORRECTA,Me gusta jugar videojuegos todo el día.,fn:output.includes('INCORRECTA')
¿Cómo es tu rutina diaria durante la semana?,rutina,INCORRECTA,El fin de semana voy a la playa con mi familia.,fn:output.includes('INCORRECTA')
¿Cómo es tu rutina diaria durante la semana?,rutina,INCORRECTA,"Prefiero hablar de mi mascota, es muy traviesa.",fn:output.includes('INCORRECTA')
¿Cómo es tu rutina diaria durante la semana?,rutina,INCORRECTA,Los domingos veo películas de noche con mis hermanos.,fn:output.includes('INCORRECTA')
¿Cómo es tu rutina diaria durante la semana?,rutina,EXCELENTE,"Me despierto a las 7, desayuno, voy al colegio, juego, hago deberes y ceno con mi familia.",fn:output.includes('EXCELENTE')
¿Cómo es tu rutina diaria durante la semana?,rutina,EXCELENTE,"Despierto a las 6:30, me visto, desayuno, luego escuela y por la tarde fútbol con amigos.",fn:output.includes('EXCELENTE')
¿Cómo es tu rutina diaria durante la semana?,rutina,EXCELENTE,"Levanto 7am, desayuno, escuela hasta las 2pm, merienda, hago tarea, veo TV y a la cama a las 9pm.",fn:output.includes('EXCELENTE')
¿Cómo es tu rutina diaria durante la semana?,rutina,EXCELENTE,"Me levanto, me cepillo, voy a la escuela, juego en el parque, estudio y duermo.",fn:output.includes('EXCELENTE')
¿Cómo es tu rutina diaria durante la semana?,rutina,ACEPTABLE,"Me despierto, voy al colegio, vuelvo, juego y duermo.",fn:output.includes('ACEPTABLE')
¿Cómo es tu rutina diaria durante la semana?,rutina,ACEPTABLE,"Despertar, escuela, jugar, cenar, dormir.",fn:output.includes('ACEPTABLE')
¿Cómo es tu rutina diaria durante la semana?,rutina,ACEPTABLE,"Desayuno, escuela, tarea, cena.",fn:output.includes('ACEPTABLE')
¿Cómo es tu rutina diaria durante la semana?,rutina,ACEPTABLE,"Levantarse, colegio, merienda, tareas, acostarse.",fn:output.includes('ACEPTABLE')
¿Cómo es tu rutina diaria durante la semana?,rutina,INCORRECTA,Me gusta jugar videojuegos los fines de semana.,fn:output.includes('INCORRECTA')
¿Cómo es tu rutina diaria durante la semana?,rutina,INCORRECTA,Prefiero comer pizza que hacer deberes.,fn:output.includes('INCORRECTA')
¿Cómo es tu rutina diaria durante la semana?,rutina,INCORRECTA,Los días lluviosos me quedo en cama viendo películas.,fn:output.includes('INCORRECTA')
¿Cómo es tu rutina diaria durante la semana?,rutina,INCORRECTA,En vacaciones visito a mis abuelos en el campo.,fn:output.includes('INCORRECTA')
¿Tienes algún ritual antes de ir a la cama?,rutina,EXCELENTE,"Sí, siempre leo un capítulo de mi libro favorito para relajarme antes de apagar la luz.",fn:output.includes('EXCELENTE')
¿Tienes algún ritual antes de ir a la cama?,rutina,EXCELENTE,"Antes de dormir, me cepillo los dientes, me lavo la cara y cuento hasta 100 en mi cabeza.",fn:output.includes('EXCELENTE')
¿Tienes algún ritual antes de ir a la cama?,rutina,EXCELENTE,Tengo un peluche al que abrazo todas las noches mientras pienso en tres cosas buenas del día.,fn:output.includes('EXCELENTE')
¿Tienes algún ritual antes de ir a la cama?,rutina,EXCELENTE,"Mi mamá y yo decimos juntas lo agradecidas que estamos por algo del día, luego me duermo.",fn:output.includes('EXCELENTE')
¿Tienes algún ritual antes de ir a la cama?,rutina,ACEPTABLE,Me cepillo los dientes y entonces me acuesto.,fn:output.includes('ACEPTABLE')
¿Tienes algún ritual antes de ir a la cama?,rutina,ACEPTABLE,Escucho música suave por cinco minutos.,fn:output.includes('ACEPTABLE')
¿Tienes algún ritual antes de ir a la cama?,rutina,ACEPTABLE,Doy las buenas noches a mi familia.,fn:output.includes('ACEPTABLE')
¿Tienes algún ritual antes de ir a la cama?,rutina,ACEPTABLE,Reviso debajo de la cama por seguridad.,fn:output.includes('ACEPTABLE')
¿Tienes algún ritual antes de ir a la cama?,rutina,INCORRECTA,Desayuno cereales.,fn:output.includes('INCORRECTA')
¿Tienes algún ritual antes de ir a la cama?,rutina,INCORRECTA,"Cuando sea grande quiero ser dentista. Mi tía tiene un consultorio y a veces voy a visitarla y me muestra las herramientas, los materiales que usa. Me gusta mucho.",fn:output.includes('INCORRECTA')
¿Tienes algún ritual antes de ir a la cama?,rutina,INCORRECTA,"A la salida del liceo muchas veces cruzamos al parque con mis amigos. Si está lindo nos quedamos a comer ahí, jugamos a la pelota. Es muy linda la zona del liceo.",fn:output.includes('INCORRECTA')
¿Tienes algún ritual antes de ir a la cama?,rutina,INCORRECTA,"Al llegar a casa trato de hacer los deberes, así después me queda la tarde libre para jugar. Con mi hermano tenemos una pista de autos y jugamos carreras. Es genial.",fn:output.includes('INCORRECTA')
¿Tienes algún ritual antes de ir a la cama?,rutina,EXCELENTE,"Sí, leo un poco porque me ayuda a dormir tranquilo y olvidar el estrés del día.",fn:output.includes('EXCELENTE')
¿Tienes algún ritual antes de ir a la cama?,rutina,EXCELENTE,"Siempre me cepillo los dientes y escucho música suave, me relaja y duermo mejor.",fn:output.includes('EXCELENTE')
¿Tienes algún ritual antes de ir a la cama?,rutina,EXCELENTE,"Reviso debajo de la cama por monstruos, luego cuento ovejas hasta quedarme dormido.",fn:output.includes('EXCELENTE')
¿Tienes algún ritual antes de ir a la cama?,rutina,EXCELENTE,"Pido un vaso de agua, leo mi libro favorito por 10 minutos y apago la luz.",fn:output.includes('EXCELENTE')
¿Tienes algún ritual antes de ir a la cama?,rutina,ACEPTABLE,Me cepillo los dientes y luego a dormir.,fn:output.includes('ACEPTABLE')
¿Tienes algún ritual antes de ir a la cama?,rutina,ACEPTABLE,"Sí, escucho a mi mamá leerme un cuento.",fn:output.includes('ACEPTABLE')
¿Tienes algún ritual antes de ir a la cama?,rutina,ACEPTABLE,Bebo agua y me pongo pijama.,fn:output.includes('ACEPTABLE')
¿Tienes algún ritual antes de ir a la cama?,rutina,ACEPTABLE,Reviso mi mochila para el día siguiente.,fn:output.includes('ACEPTABLE')
¿Tienes algún ritual antes de ir a la cama?,rutina,INCORRECTA,"Mis abuelos viven a dos cuadras, así que voy a visitarlos seguido. Mi abuela me está enseñando a tejer. Ahora estoy haciendo mi primera bufanda para el invierno.",fn:output.includes('INCORRECTA')
¿Tienes algún ritual antes de ir a la cama?,rutina,INCORRECTA,Los dos que más me gustan son el rojo y el verde. Son los colores de mi equipo de basket y tengo mi cuarto decorado con banderas y pegotines. ,fn:output.includes('INCORRECTA')
¿Tienes algún ritual antes de ir a la cama?,rutina,INCORRECTA,Mis películas favoritas son las de terror. Los viernes de noche siempre miramos con mi hermano alguna juntos. A mis padres no les gusta mucho porque después tenemos pesadillas.,fn:output.includes('INCORRECTA')
¿Tienes algún ritual antes de ir a la cama?,rutina,INCORRECTA,"En mi casa hay tres cuartos. El más grande lo usan mis padres, porque la cama de ellos es enorme. En el mío duermo sola, pero tengo otra cama para cuando vienen amigas a dormir.",fn:output.includes('INCORRECTA')
¿Qué hábitos saludables practicas regularmente?,rutina,EXCELENTE,"Como hábito saludable, cada día desayuno avena con frutas y hago 30 minutos de ejercicio antes de ir a la escuela.",fn:output.includes('EXCELENTE')
¿Qué hábitos saludables practicas regularmente?,rutina,EXCELENTE,"Todos los días, me aseguro de beber al menos 8 vasos de agua para mantenerme hidratado y juego fútbol con mis amigos después de la escuela.",fn:output.includes('EXCELENTE')
¿Qué hábitos saludables practicas regularmente?,rutina,EXCELENTE,Practico yoga con mi mamá tres veces a la semana para mejorar mi flexibilidad y concentración. También evito comer dulces y prefiero frutas.,fn:output.includes('EXCELENTE')
¿Qué hábitos saludables practicas regularmente?,rutina,EXCELENTE,Cepillo mis dientes tres veces al día después de cada comida y camino al colegio todos los días para mantenerme activo.,fn:output.includes('EXCELENTE')
¿Qué hábitos saludables practicas regularmente?,rutina,ACEPTABLE,Bebo agua y como verduras.,fn:output.includes('ACEPTABLE')
¿Qué hábitos saludables practicas regularmente?,rutina,ACEPTABLE,Hago ejercicio a veces.,fn:output.includes('ACEPTABLE')
¿Qué hábitos saludables practicas regularmente?,rutina,ACEPTABLE,Cepillo mis dientes diario.,fn:output.includes('ACEPTABLE')
¿Qué hábitos saludables practicas regularmente?,rutina,ACEPTABLE,Duermo 8 horas cada noche.,fn:output.includes('ACEPTABLE')
¿Qué hábitos saludables practicas regularmente?,rutina,INCORRECTA,Los domingos voy a la casa de mis abuelos. Mi abuela hace pasta casera y también van mis primos. Nos pasamos todo el día jugando y nos divertimos mucho.,fn:output.includes('INCORRECTA')
¿Qué hábitos saludables practicas regularmente?,rutina,INCORRECTA,Me encanta mirar series y películas en la TV. Las que más me gustan son de superhéroes y aventuras espaciales. Con mi hermano después jugamos a imitarlas.,fn:output.includes('INCORRECTA')
¿Qué hábitos saludables practicas regularmente?,rutina,INCORRECTA,"En mi escuela hay muchos árboles y nos gusta mucho jugar allí. Además dan mucha sombra, lo cual es muy bueno para que el sol no nos moleste. Me gusta trepar y juntar coquitos.",fn:output.includes('INCORRECTA')
¿Qué hábitos saludables practicas regularmente?,rutina,INCORRECTA,El color que más me gusta es el rosado. Tengo mucha ropa de ese color y mi madre me prometió que el veranos que viene vamos a pintar una pared de mi cuarto.,fn:output.includes('INCORRECTA')
¿Qué hábitos saludables practicas regularmente?,rutina,EXCELENTE,Como frutas y verduras todos los días porque son buenos para la salud y hago ejercicio al aire libre con mis amigos.,fn:output.includes('EXCELENTE')
¿Qué hábitos saludables practicas regularmente?,rutina,EXCELENTE,Bebo 8 vasos de agua diariamente para mantenerme hidratado y duermo 8 horas cada noche para descansar bien.,fn:output.includes('EXCELENTE')
¿Qué hábitos saludables practicas regularmente?,rutina,EXCELENTE,Me cepillo los dientes tres veces al día para tener una buena higiene dental y camino al colegio en lugar de ir en auto.,fn:output.includes('EXCELENTE')
¿Qué hábitos saludables practicas regularmente?,rutina,EXCELENTE,"Hago una hora de deporte cada día, como basquetbol o natación, para mantenerme fuerte y saludable.",fn:output.includes('EXCELENTE')
¿Qué hábitos saludables practicas regularmente?,rutina,ACEPTABLE,Tomo agua y como manzanas.,fn:output.includes('ACEPTABLE')
¿Qué hábitos saludables practicas regularmente?,rutina,ACEPTABLE,Duermo temprano.,fn:output.includes('ACEPTABLE')
¿Qué hábitos saludables practicas regularmente?,rutina,ACEPTABLE,Me cepillo los dientes.,fn:output.includes('ACEPTABLE')
